Gene,CS234_cDC1s,CS234_cDC2s,CS234_NewDCs,CCS231_Macro
ENSMUSG00000000359.3_Rem1,6.66624729419337,2.54379901290993,7.87242698967871,1.72238843039347
ENSMUSG00000000365.9_Rnf17,0,1.05632331892023,0.748925576451736,0.64131484110395
ENSMUSG00000000374.8_Trappc10,37.0211164717283,46.4566684137364,42.4449216235553,67.118178941822
ENSMUSG00000000378.15_Ccm2,37.1026607811374,37.0791042559753,36.9063557325867,39.6515804613985
ENSMUSG00000000384.15_Tbrg4,33.942818791535,27.2488301043911,29.5041843374242,21.866454055092
ENSMUSG00000000385.8_Tmprss2,0.387335469693193,1.1641114126876,0.644424333225912,2.36370327149742
ENSMUSG00000000386.15_Mx1,30.6198881831145,47.9083584605954,31.1521689430954,213.750969471193
ENSMUSG00000000392.17_Fap,0.896987403500025,0.129345712520844,0.174168738709706,0.879517496371131
ENSMUSG00000000399.10_Ndufa9,107.047292176787,96.4919015405496,98.0744167674354,59.165874912133
ENSMUSG00000000409.14_Lck,3.18022806695463,4.09594756316006,0.435421846774265,1.59412546217268
ENSMUSG00000000420.15_Galnt1,114.69207118389,81.5309141256386,84.69825763453,80.9832225736776
ENSMUSG00000000439.9_Mkrn2,21.8310425150024,21.6358729095491,19.4083192293774,23.8526977343968
ENSMUSG00000000440.12_Pparg,2.93559513872736,39.8169218376664,27.3096582296819,33.7148373608934
ENSMUSG00000000441.17_Raf1,63.4653244307767,61.2096248076764,53.1204202940281,115.541297334217
ENSMUSG00000000486.13_Sept1,16.2680897271141,3.21208519426762,1.67201989161318,1.2459831198591
ENSMUSG00000000489.7_Pdgfb,8.23597525031841,72.1964652053844,46.9907257038787,42.8764779480926
ENSMUSG00000000530.16_Acvrl1,79.1795244362295,99.1866038847338,102.602803973888,67.4846445653099
ENSMUSG00000000531.5_Grasp,10.7230766872958,9.89494700784456,7.76792574645289,20.7053077270704
ENSMUSG00000000532.11_Acvr1b,24.3817485133189,49.2591588516881,43.1415965783942,53.9803863397782
ENSMUSG00000000538.18_Tom1l2,8.67366433107172,10.3045417641606,10.5023749441953,10.6458263623256
ENSMUSG00000000552.10_Zfp385a,49.23237680574,73.0803275742768,86.8231162467884,66.018782071358
ENSMUSG00000000555.8_Itga5,75.0003785790135,166.705065820614,146.737162362927,239.925043697575
ENSMUSG00000000561.14_Wdr77,36.8172556982056,28.4797701352145,30.4650732688856,16.6805990171137
ENSMUSG00000000562.5_Adora3,16.8185138156255,5.75588420717755,10.3804568270985,5.49698435231957
ENSMUSG00000000563.17_Atp5f1,178.045476050002,186.284126324894,189.760324198999,145.547869051035
ENSMUSG00000000567.5_Sox9,0.570810165863652,0.388037137562532,0.8882605674195,0.494728591708761
ENSMUSG00000000568.15_Hnrnpd,140.723868798101,113.328186210825,109.830109955386,100.228164791148
ENSMUSG00000000579.14_Dynlt1c,3.0795208448344,1.99882241082211,1.06748019955179,2.88023656780371
ENSMUSG00000000581.8_C1d,21.0792039822506,21.2558120909253,19.2108118796806,26.20229207939
ENSMUSG00000000594.7_Gm2a,1232.1345151714,1585.99401169308,1752.34651390609,1123.56527833295
ENSMUSG00000000600.15_Krit1,22.2208243139779,23.9936296726165,20.743496780326,39.7615201484449
ENSMUSG00000000605.9_Clcn4,39.2672544744018,53.0711925758649,57.6698819178643,66.0402203103321
ENSMUSG00000000627.15_Sema4f,28.5812804478872,0.689843800111168,2.57769733290365,1.92394452331185
ENSMUSG00000000628.10_Hk2,125.00742632414,140.167637135088,170.493778322931,184.094005959182
ENSMUSG00000000631.20_Myo18a,125.374375716481,109.016878036318,126.463921177118,120.457250440496
ENSMUSG00000000673.9_Haao,24.5448371321371,8.62304750138959,11.860891106131,10.2610374576632
ENSMUSG00000000682.7_Cd52,206.123628108835,406.425786359245,408.338607904906,307.574597793454
ENSMUSG00000000686.11_Abhd15,29.7844667332183,14.5492368967196,10.6204613490405,10.5743655657454
ENSMUSG00000000693.10_Loxl3,1.69714093957675,12.7567208973682,8.63197685919174,5.66720763442973
ENSMUSG00000000708.14_Kat2b,21.9150331536938,33.2200749229159,33.0398097332312,75.6201814067429
ENSMUSG00000000711.3_Rab5b,84.6299460771333,90.1731479077188,88.4193727370629,93.6709953900782
ENSMUSG00000000732.9_Icosl,84.3168159290024,33.9316919179681,32.7263060035538,32.8902897080454
ENSMUSG00000000738.18_Spg7,41.5060534892284,35.7425318932599,36.0006782912962,30.5632329988968
ENSMUSG00000000740.12_Rpl13,578.233552070709,681.286934499351,719.90209783315,485.484679589089
ENSMUSG00000000743.9_Chmp1a,58.0159220937405,68.1822210173,62.8923315480748,83.7190716858271
ENSMUSG00000000751.13_Rpa1,107.618102342651,58.5504925344353,73.9694633300121,39.7065503049217
ENSMUSG00000000753.15_Serpinf1,11.4773615493299,1.33657236271539,2.00294049516162,0.934487339894327
ENSMUSG00000000759.14_Tubgcp3,23.1381977948302,25.6104510791271,22.1542635638746,25.9091195805996
ENSMUSG00000000766.18_Oprm1,0.815443094090932,0.625170943850746,0.27866998193553,0.348142342313573
ENSMUSG00000000776.13_Polr3d,10.2338108308412,10.1751960516397,10.2759555838727,10.8657057364184
ENSMUSG00000000782.15_Tcf7,2.09976596728415,0.991650462659803,0.400588099032324,1.08107358928952
ENSMUSG00000000787.12_Ddx3x,303.074307755362,303.078562055091,325.312370161989,501.30664965037
ENSMUSG00000000791.9_Il12rb1,0.428107624397739,11.9860360269315,6.72291331419465,7.51254528150341
ENSMUSG00000000804.14_Usp32,37.5715405602397,40.614553731545,38.8222118583935,82.7662610647583
ENSMUSG00000000811.13_Txnrd3,3.40447491782964,2.43601091914256,3.553042269678,2.12550061623023
ENSMUSG00000000823.16_Zfp512b,17.0631467438528,8.55837464512917,10.5023749441953,7.09110981449225
ENSMUSG00000000826.16_Dnajc5,104.580576817162,109.663606598922,119.096583529697,121.300121374519
ENSMUSG00000000827.18_Tpd52l2,31.47610343191,29.426149598492,29.8525218148436,27.4665984804235
ENSMUSG00000000838.17_Fmr1,32.7808123824555,32.9947978069421,33.6864982600604,62.0677329517225
ENSMUSG00000000861.15_Bcl11a,354.330410459862,26.9039082043355,28.424338157424,32.7620267398246
ENSMUSG00000000876.11_Pxmp4,12.7412983451708,8.23501036382706,9.91020123258227,7.53086856267781
ENSMUSG00000000881.12_Dlg3,3.54717745929555,1.91862806905918,0.992761810645324,1.79568155509106
ENSMUSG00000000884.17_Gnb1l,1.54934187877277,1.46591807523623,1.79393800870997,0.64131484110395
ENSMUSG00000000902.13_Smarcb1,67.0090362569223,49.5178502767297,49.185251811621,38.3139809356674
ENSMUSG00000000915.15_Hip1r,18.4035313297647,6.90468971055018,5.83047269704612,6.87562802788132
ENSMUSG00000000916.15_Nsun5,10.2696903269812,9.67462814418406,10.2381609675726,8.38363406853432
ENSMUSG00000000934.9_Top1mt,4.70918386837513,3.25520043177457,3.65754351290383,1.64909530569587
ENSMUSG00000000957.11_Mmp14,76.1012267560362,381.07402670516,203.394253065195,327.125538806538
ENSMUSG00000000958.10_Slc7a7,18.3134248678677,42.8893136624116,34.4787918524508,47.1670574678898
ENSMUSG00000000959.7_Oxa1l,30.9189519378723,29.2424786867124,29.3192171369145,24.5319417675318
ENSMUSG00000000976.13_Heatr6,25.584527077103,23.6918230100679,25.6898889596816,27.631508010993
ENSMUSG00000000982.5_Ccl3,4.11798762515921,29.792629117301,18.7231394112934,45.2768277819389
ENSMUSG00000001016.12_Ilf2,43.3018630431902,34.9436065422561,33.6748289545668,22.5211448914533
ENSMUSG00000001017.15_Chtop,78.4456256515477,72.3904837741656,73.8649620867863,91.0117375932377
ENSMUSG00000001018.15_Snapin,17.428261389232,20.1576669916234,15.6528928853187,17.2788541474578
ENSMUSG00000001020.8_S100a4,261.67568889378,262.55023879856,343.843923960702,388.691763552517
ENSMUSG00000001025.8_S100a6,259.005112760632,262.032855948476,288.684684411338,247.181063042637
ENSMUSG00000001029.15_Icam2,0,8.42902893260833,6.02623835935583,6.01003622520273
ENSMUSG00000001034.17_Mapk7,30.0083058625463,22.7648454036685,23.3908616087135,28.6759350379338
ENSMUSG00000001039.12_B9d1,1.01930386761366,0.948535225152855,1.20176429709697,0.25652593644158
ENSMUSG00000001052.15_Sec24b,80.5861637735364,83.27708124467,101.401039676791,99.2022442781938
ENSMUSG00000001053.15_N4bp3,20.2637608881597,2.99650900673288,3.83171225161353,2.16214717857903
ENSMUSG00000001054.9_Rmnd5b,31.5576477413191,17.0305188152444,18.9147250238741,20.1556092918384
ENSMUSG00000001056.3_Nhp2,50.3128389054105,44.2793489196356,48.8020805864596,25.0662486465772
ENSMUSG00000001062.18_Vps9d1,17.0427606665005,18.3670911779598,18.339968186132,22.8674549056494
ENSMUSG00000001065.15_Zfp276,11.0696400022844,18.2302002988753,17.4809679668158,20.2250545274894
ENSMUSG00000001082.12_Mfsd10,32.7196541503986,33.8670190617076,32.7263060035538,22.9957178738702
ENSMUSG00000001089.14_Luzp1,32.8623566918646,37.9198513873607,51.4320285409762,31.0396383094312
ENSMUSG00000001098.15_Kctd10,110.089302639293,76.9507824452755,82.0726638984812,90.3273630413739
ENSMUSG00000001100.10_Poldip2,14.698361770989,18.2808607029459,18.2180500690352,13.2294090079158
ENSMUSG00000001105.15_Ift20,13.9848490636595,12.7836679208101,13.2542410158086,12.4781544797654
ENSMUSG00000001119.7_Col6a1,4.13837370251148,14.1202402835255,5.81723587290418,3.18825092434535
ENSMUSG00000001120.15_Pcbp3,0.407721547045466,1.35812998146886,1.98552362129065,0.714607965801544
ENSMUSG00000001123.15_Lgals9,89.657968195298,129.841537752174,113.105178918083,268.85750467195
ENSMUSG00000001127.12_Araf,33.9632048688873,32.4226586052249,32.9353084900054,32.2306515857671
ENSMUSG00000001128.7_Cfp,600.47190841121,385.148416649566,504.862922897825,210.332944600921
ENSMUSG00000001131.11_Timp1,20.4064634296256,4.74267612576428,7.57634013387221,4.85566951121562
ENSMUSG00000001134.9_Uxt,8.17481701826159,8.04789023304691,9.83008361277581,6.77961403452747
ENSMUSG00000001138.13_Cnnm3,15.5341909424323,15.9095226400638,19.4894818616161,11.6352835457431
ENSMUSG00000001143.13_Lman2l,29.9267615531372,29.1459005546968,34.0674052916185,28.8958144120265
ENSMUSG00000001150.7_Mcm3ap,40.569517095665,32.0816170765449,35.9397192327478,39.6777827534779
ENSMUSG00000001151.10_Pcnt,41.4856674118762,34.1472681055028,44.2911102538782,38.7903862462018
ENSMUSG00000001156.9_Mxd1,80.3007586906045,150.795543180551,116.344717458084,603.660498290561
ENSMUSG00000001157.13_Gmcl1,9.622228510273,11.0375008017787,12.3659804483891,12.2949216680214
ENSMUSG00000001158.13_Snrnp27,11.191956466398,13.7537607647164,13.0800722770989,13.8340772866709
ENSMUSG00000001166.17_Oas1c,1.85513303905687,4.63488803199691,3.88396287322644,7.67470631989684
ENSMUSG00000001173.15_Ocrl,27.5823626576258,22.9804215912033,22.1194298161327,24.9379856783565
ENSMUSG00000001175.14_Calm1,1054.44946496898,1122.8716880122,1065.12892157921,1117.33536273365
ENSMUSG00000001211.15_Agpat3,58.9973078574789,28.9518819859156,19.576566230971,36.9030882852387
ENSMUSG00000001227.12_Sema6b,18.9998240923187,19.4234144968801,24.4881246625847,13.4126418196598
ENSMUSG00000001228.14_Uhrf1,85.0682467402072,31.7267786718627,65.8324740262334,14.3024203534885
ENSMUSG00000001229.9_Dpp9,48.1926868607741,53.1826454648203,61.1158104132358,53.0642222810583
ENSMUSG00000001247.16_Lsr,34.5511393397269,40.5815705748522,51.7599882759665,37.076060059525
ENSMUSG00000001248.15_Gramd1a,24.9525586791825,27.1403952820611,22.8683553925844,32.1568087626343
ENSMUSG00000001249.14_Hpn,0.448493701750013,2.24199235036129,1.8984392519358,1.70406514921907
ENSMUSG00000001270.9_Ckb,416.411316377646,140.35195477543,167.495289317305,88.535162909706
ENSMUSG00000001280.13_Sp1,159.684143900357,133.657236271539,132.699162022925,181.162280971279
ENSMUSG00000001281.10_Itgb7,233.767148998518,137.839414309713,153.634244415832,220.923801119724
ENSMUSG00000001285.12_Myg1,17.845156671086,17.4099329053056,15.4156750631961,14.1023301230641
ENSMUSG00000001288.15_Rarg,28.1124006687849,30.0297629235893,44.0995246412975,30.4899398741992
ENSMUSG00000001289.12_Pfdn5,75.0334040243242,83.1266090657708,83.9455003458267,75.5325961227293
ENSMUSG00000001300.16_Efnb2,0.611582320568199,3.49233423806279,9.8927843587113,3.05998795612456
ENSMUSG00000001305.5_Rrp15,20.8345710540233,13.5381845771817,14.8914271596799,6.90787700274826
ENSMUSG00000001313.12_Rnd2,0.621571498470813,1.39758042378772,1.01766794028081,0.891244396322746
ENSMUSG00000001323.17_Srr,6.01531984433528,5.19538611958723,4.00117843437808,4.73528555389982
ENSMUSG00000001348.15_Acp5,15.6565074065459,83.9022521885207,37.306943831619,40.2012788966305
ENSMUSG00000001366.14_Fbxo9,3.40447491782964,6.53195848230262,5.79981899903321,7.32931246975943
ENSMUSG00000001376.17_Vps50,39.6305343728193,31.7543724238672,34.5376608861347,33.2201087691846
ENSMUSG00000001380.7_Hars,64.3996183558314,48.5119717856927,52.7804429160667,40.3632567022121
ENSMUSG00000001383.9_Zmat2,34.0039770235919,36.6263942621523,37.1153582190383,31.7908928375815
ENSMUSG00000001403.13_Ube2c,8.25636132767069,2.95339376922594,8.79552130484015,1.59412546217268
ENSMUSG00000001415.10_Smg5,49.3954654245582,42.4685089443438,42.2881697587166,49.5095057332249
ENSMUSG00000001416.13_Cct3,209.854280264301,169.65845958984,182.66817315874,118.643245604231
ENSMUSG00000001418.13_Glmp,59.0680475458913,73.8096218167068,69.8653511710566,78.0353730983404
ENSMUSG00000001419.17_Mef2d,97.6429908334099,87.3193503371339,81.9995130282231,98.5039440326375
ENSMUSG00000001424.14_Snd1,364.706923832169,278.43820381987,292.220309807145,284.432293670189
ENSMUSG00000001435.15_Col18a1,2.85405082931826,3.31987328803499,2.12485861225841,0.604668278755153
ENSMUSG00000001436.15_Slc19a1,4.46455094014785,3.92348661313227,6.14815647645262,1.75903499274226
ENSMUSG00000001440.5_Kpnb1,321.9369335471,262.356220229778,287.500336988112,213.301316151174
ENSMUSG00000001441.13_Npepps,38.0811924940465,51.802957864598,55.5075770267833,77.0677206195204
ENSMUSG00000001444.2_Tbx21,5.91196243215926,2.7378175816912,1.53268490064541,1.55747889982388
ENSMUSG00000001445.10_Mrpl10,24.9525586791825,27.2856936324596,26.3294365682237,22.041807855931
ENSMUSG00000001467.5_Cyp51,148.940681135709,72.9270529049396,91.3600377214375,93.7052599258743
ENSMUSG00000001472.17_Tcf25,152.89558014205,175.479016653278,185.994796068095,187.428843132923
ENSMUSG00000001473.7_Tubb6,63.1560676373427,84.3549621823437,92.1875133990474,92.9540053977239
ENSMUSG00000001482.15_Def8,24.3817485133189,35.1173609494091,32.2560504090375,29.9035948766185
ENSMUSG00000001506.10_Col1a1,4.58686740426149,20.0701430594843,4.80705718838789,8.52032574609533
ENSMUSG00000001507.16_Itga3,2.30362674080688,0.948535225152855,1.01017868451629,0.549698435231957
ENSMUSG00000001517.14_Foxm1,9.9280196705571,3.44921900055584,9.91020123258227,2.07053077270704
ENSMUSG00000001518.12_Itfg2,5.27999403423878,7.11401418864641,6.84483143129144,6.17494575577232
ENSMUSG00000001521.12_Tulp3,5.62655734922743,2.45756853789603,2.85636731483918,1.19101327633591
ENSMUSG00000001524.14_Gtf2h4,22.7100901704325,13.0854745833587,12.6098166825827,8.64858871431612
ENSMUSG00000001525.10_Tubb5,805.73932127125,717.200418309326,887.912229942081,369.287408788829
ENSMUSG00000001542.7_Ell2,32.4342490674668,57.8822063530776,49.5335892890404,114.318951247073
ENSMUSG00000001552.14_Jup,131.938692623913,51.759842627091,102.672471469372,55.9593007066132
ENSMUSG00000001555.10_Fkbp10,1.56972795612504,0.754516656371589,0.452838720645236,0.458082029359964
ENSMUSG00000001569.10_Nom1,26.1757233203189,18.9060316467967,20.5867449154872,20.2655489788848
ENSMUSG00000001576.15_Ergic1,54.0434910608765,93.4738349150632,78.7068530229161,58.2680341345874
ENSMUSG00000001588.12_Acap1,97.0377281968209,27.9171162857488,35.6000901922639,16.0511943087731
ENSMUSG00000001604.14_Tcea3,1.18239248643185,0.582055706343798,0.957928062903383,1.52083233747508
ENSMUSG00000001627.12_Ifrd1,74.9577716773472,169.670963008717,168.442941424624,334.27125199893
ENSMUSG00000001630.13_Stk38l,33.1442961416465,18.5302823519236,18.5879844700547,29.0314066927171
ENSMUSG00000001632.16_Brpf1,52.9222568065015,66.4990021450287,67.2637927209497,101.492654424994
ENSMUSG00000001642.18_Akr1b3,53.9491035227355,61.0339302148355,68.5549055810048,47.5703528865383
ENSMUSG00000001663.10_Gstt1,4.30146232132967,5.26005897584765,2.14227548612938,2.34537999032302
ENSMUSG00000001665.11_Gstt3,12.680140113114,7.14419485490128,4.81907483135885,6.83000305775707
ENSMUSG00000001666.8_Ddt,18.0620645341141,19.695902797924,17.0838632425576,14.3452968314366
ENSMUSG00000001674.11_Ddx18,42.0574968816074,38.7580116044958,38.6867085796773,30.4805950008003
ENSMUSG00000001687.15_Ubl3,261.879549667303,310.5806133813,292.32481105037,371.779375028547
ENSMUSG00000001700.10_Gramd3,41.2002623289443,8.4505865513618,5.6256502603235,18.158371643829
ENSMUSG00000001707.8_Eef1e1,17.8378176832391,25.2224139415646,21.89301045581,15.0617371253556
ENSMUSG00000001729.14_Akt1,184.310525341903,183.520008448324,218.007010242939,218.615067691749
ENSMUSG00000001741.12_Il16,41.4968797544199,36.357786332484,28.423118976253,29.6723550681976
ENSMUSG00000001750.16_Tcirg1,70.5969858709224,238.578166744697,194.424563021645,303.396889685692
ENSMUSG00000001751.9_Naglu,34.9009644270919,55.3815225776747,41.7308297948455,29.0607239425961
ENSMUSG00000001755.12_Coasy,13.3121085110345,15.4999278837478,12.9929879077441,10.4625935505816
ENSMUSG00000001761.7_Smo,7.05358276388656,2.60847186917035,6.40940958451718,2.65687577028779
ENSMUSG00000001763.14_Tspan33,20.956887518137,13.689087908456,17.8871294654868,7.36595903210822
ENSMUSG00000001767.5_Crnkl1,36.5726227699783,38.7174832812393,36.4361001380705,41.8686974835007
ENSMUSG00000001768.16_Rin2,61.4232510623995,136.45972670949,100.930784082275,257.73527299909
ENSMUSG00000001774.8_Chordc1,45.053230948524,35.1604761869161,33.0049759854893,38.4055973415394
ENSMUSG00000001783.3_Rtcb,121.541793174253,74.4168999369922,87.676543066466,61.8593972447696
ENSMUSG00000001785.13_Pwp1,15.8399821027164,22.6570573099012,22.0149285729068,18.2316647685266
ENSMUSG00000001786.14_Fbxo7,15.0449250859777,15.8806354309341,14.0811941872023,18.0170991459744
ENSMUSG00000001794.13_Capns1,171.915790311721,216.244473716098,220.218953224552,162.692413547485
ENSMUSG00000001829.17_Clpb,8.31751955972751,15.9526378775707,17.4691244925835,11.8001930763127
ENSMUSG00000001833.17_Sept7,152.752877600584,147.216978467474,151.807040178028,152.394729527473
ENSMUSG00000001844.10_Zdhhc4,9.76493105173891,9.85183177033761,8.72585380935627,8.68523527666492
ENSMUSG00000001847.14_Rac1,285.686818520835,421.460500830293,462.486972094798,434.917370833666
ENSMUSG00000001855.15_Nup214,89.9841454329343,63.9948691506252,69.752315659634,57.1858611484275
ENSMUSG00000001870.16_Ltbp1,1.42702541465913,2.99650900673288,1.68943676548415,8.09889027908417
ENSMUSG00000001891.16_Ugp2,30.7218185698759,60.4042321710466,59.3741230261388,77.2143068689156
ENSMUSG00000001909.16_Trmt1,37.2861354773079,31.4956809988255,32.3431347783924,20.4487817906288
ENSMUSG00000001910.4_Nacc1,95.8961078650936,79.7045526648443,88.978454388321,94.0416753682362
ENSMUSG00000001911.16_Nfix,25.5029827676939,36.6199269765263,63.9261971810556,41.5187228130697
ENSMUSG00000001918.17_Slc1a5,96.5484623403663,58.0115520655985,75.0493095100123,50.3523766672473
ENSMUSG00000001924.15_Uba1,358.733803167953,360.400270320578,371.118748442642,449.396794083299
ENSMUSG00000001930.17_Vwf,6.40122828861382,7.93320370127843,10.066953097421,5.80848013228435
ENSMUSG00000001942.8_Siae,17.6284526688313,23.2753298157508,21.6040645182906,14.7090139627485
ENSMUSG00000001962.8_Fam50a,34.0447491782964,36.885085687194,36.4186832641995,36.4816528182276
ENSMUSG00000001964.14_Emd,40.4718677851476,51.9529988911222,51.2913002000987,55.6729078218574
ENSMUSG00000001983.7_Taco1,6.68663337154564,6.42093674572223,6.23524084580747,5.18072451924945
ENSMUSG00000001986.16_Gria3,18.7551911640914,2.78093281919814,0.836009945806589,4.15938482658848
ENSMUSG00000001995.9_Sipa1l2,6.9516523771252,20.0917006782378,15.8841889703252,28.6576117567594
ENSMUSG00000001998.15_Ap4e1,11.7627666322617,14.7454112273762,15.1875140154864,21.3099760058255
ENSMUSG00000001999.15_Blvra,14.5148870748186,45.2063265260349,39.0312143448451,40.1829556154561
ENSMUSG00000002006.12_Pdzd4,58.5692002330812,3.07670334849581,4.63584931823624,4.10349881900656
ENSMUSG00000002010.17_Idh3g,65.9489602346041,55.942020665265,61.9692372329134,47.4572982416923
ENSMUSG00000002014.12_Ssr4,50.720560452456,72.2180228241378,73.6733764742056,45.4050907501597
ENSMUSG00000002015.5_Bcap31,83.8479361499001,85.7130921638126,80.6923766442068,73.0915686046759
ENSMUSG00000002017.10_Fam98a,20.3453051975688,14.098682664772,15.5706852406477,9.69301574125684
ENSMUSG00000002028.13_Kmt2a,60.6824210114178,63.0252074590939,75.03206680488,77.2155894985978
ENSMUSG00000002031.12_Ift46,15.7176656386027,10.1105231953793,9.99728560193712,6.3948251298651
ENSMUSG00000002032.17_Tmem25,0.917373480852299,0.711401418864641,0.661841207096883,0.403112185836768
ENSMUSG00000002033.14_Cd3g,1.65127226553414,2.04797378158003,0.156751864838735,0.76957780932474
ENSMUSG00000002043.17_Trappc6a,12.904386963989,10.4338874766814,15.1178465200025,12.3315682303702
ENSMUSG00000002052.6_Supt6,119.398808722982,104.444938251081,127.148230151508,126.263898244663
ENSMUSG00000002055.9_Spag5,15.2691719368527,3.36298852554194,8.7084369354853,3.33483717374054
ENSMUSG00000002058.13_Unc119,42.4641991247853,30.5902610111796,47.0778100732335,26.8802534828427
ENSMUSG00000002059.18_Rab34,1.01930386761366,0.862304750138959,1.21918117096794,0.476405310534363
ENSMUSG00000002064.10_Sdf2,37.2885818065901,31.1309260895167,33.5398481820668,29.1358493954112
ENSMUSG00000002068.16_Ccne1,10.4172855270117,3.92348661313227,9.75344936774353,1.92394452331185
ENSMUSG00000002083.13_Bbc3,6.01389281892062,8.17033750756664,7.28025327806571,11.4154041716503
ENSMUSG00000002100.15_Mybpc3,0.285405082931826,0.64672856260422,0.627007459354942,0.989457183417523
ENSMUSG00000002102.15_Psmc3,132.591047099186,129.776864895913,132.251896701918,100.979602552111
ENSMUSG00000002103.15_Acp2,26.5284024585132,235.305935794107,119.726029351394,245.457208749749
ENSMUSG00000002104.11_Rapsn,0.958145635556845,0.625170943850746,0.505089342258147,0.293172498790377
ENSMUSG00000002105.15_Slc39a13,10.743462764648,15.6508312150221,14.2065956790733,22.0795538151503
ENSMUSG00000002107.18_Celf2,199.559311201403,184.727235098519,195.382491084548,229.022691398808
ENSMUSG00000002108.10_Nr1h3,6.6458612168411,108.715071373769,50.0038448835566,105.047370972827
ENSMUSG00000002109.14_Ddb2,1.01318804440798,0.944008125214626,1.0425740699163,2.29187600929377
ENSMUSG00000002111.8_Spi1,301.775103045702,386.873026149844,351.664100328767,439.685455060868
ENSMUSG00000002129.11_Sf3a1,130.287420358379,95.0690987028203,104.414158856469,76.2431729666724
ENSMUSG00000002147.18_Stat6,168.613245780652,209.561611902521,209.350823929067,264.056805004258
